Year,Patch,Champion,Region,Species,Class,Role,Tier,Score,Win_Rate,Pick_Rate,Ban_Rate,Avg_KDA
2022,13.01,Zyra,Ixtal,Unknown,Mage,SUPPORT,A,47.97,51.13%,3.67%,1.94%,2.19
2023,13.03,Aatrox,,,Fighter,TOP,A,53.65,48.17%,5.14%,6.60%,1.85
2023,13.03,Ahri,Ionia,Vesani,Mage,MID,S,55.93,49.89%,9.01%,2.54%,2.61
2023,13.03,Akali,Ionia,Human,Assassin,MID,A,50.75,48.29%,6.91%,11.01%,2.36
2023,13.03,Akali,Ionia,Human,Assassin,TOP,C,40.63,45.95%,2.54%,11.01%,1.99
2023,13.03,Akshan,Shurima,Human,Marksman,MID,A,50.47,51.67%,2.48%,3.47%,2.27
2023,13.03,Akshan,Shurima,Human,Marksman,TOP,B,44.88,51.37%,0.99%,3.47%,1.99
2023,13.03,Alistar,Runeterra,Minotaur,Tank,SUPPORT,B,47.31,49.50%,3.70%,0.88%,2.44
2023,13.03,Alistar,Runeterra,Minotaur,Tank,TOP,D,25.48,42.53%,0.52%,0.88%,1.99
2023,13.03,Amumu,Shurima,Yordle,Tank,JUNGLE,S,60.24,51.97%,5.16%,8.03%,2.69
2023,13.03,Amumu,Shurima,Yordle,Tank,SUPPORT,A,48.88,51.87%,3.07%,8.03%,2.11
2023,13.03,Anivia,Freljord,Spirit_God,Mage,MID,S,55.34,52.19%,3.25%,4.63%,3.01
2023,13.03,Anivia,Freljord,Spirit_God,Mage,SUPPORT,D,34.07,48.73%,0.34%,4.59%,2.25
2023,13.03,Annie,Noxus,Magic_Human,Mage,SUPPORT,God,75.81,55.49%,6.79%,17.44%,2.74
2023,13.03,Annie,Noxus,Magic_Human,Mage,MID,S,60.95,54.29%,5.94%,17.44%,2.59
2023,13.03,Aphelios,Ionia,Magic_Human,Marksman,ADC,D,29.50,47.68%,3.58%,0.51%,1.93
2023,13.03,Ashe,Freljord,Human,Marksman,SUPPORT,God,81.99,50.20%,11.83%,14.61%,2.39
2023,13.03,Ashe,Freljord,Human,Marksman,ADC,B,45.20,50.14%,5.56%,14.61%,2.4
2023,13.03,Aurelion_Sol,Before_Runeterra,Celestial_Dragon,Mage,MID,God,92.92,51.16%,21.06%,51.38%,2.54
2023,13.03,Azir,Shurima,God_Warrior,Mage,MID,C,38.64,45.04%,2.53%,0.52%,2.04
2023,13.03,Bard,Celestial_Realm,Celestial,Support,SUPPORT,B,43.91,48.62%,2.55%,0.35%,2.86
2023,13.03,Bel_Veth,Void,Voidborn,Fighter,JUNGLE,B,44.11,49.51%,3.50%,6.09%,2.3
2023,13.03,Blitzcrank,Zaun,Techmaturgical_Golem,Tank,SUPPORT,S,66.47,51.31%,7.15%,17.05%,2.43
2023,13.03,Brand,Freljord,Magic_Human,Mage,SUPPORT,B,43.96,50.24%,3.05%,3.60%,1.81
2023,13.03,Brand,Freljord,Magic_Human,Mage,MID,C,43.62,49.44%,0.56%,3.60%,2
2023,13.03,Braum,Freljord,Ice_Human,Support,SUPPORT,A,49.06,51.63%,2.42%,0.33%,2.83
2023,13.03,Caitlyn,Piltover,Human,Marksman,ADC,God,92.85,49.91%,21.58%,21.06%,2.28
2023,13.03,Camille,Piltover,Cyborg,Fighter,TOP,S,58.85,50.48%,5.35%,2.34%,1.96
2023,13.03,Cassiopeia,Shurima,Magic_Human,Mage,MID,A,51.34,52.26%,2.40%,1.68%,2.29
2023,13.03,Cassiopeia,Shurima,Magic_Human,Mage,TOP,C,42.13,51.14%,0.45%,1.68%,1.95
2023,13.03,Cho_Gath,Runeterra,Voidborn,Tank,MID,B,45.06,49.41%,0.44%,0.57%,2.38
2023,13.03,Cho_Gath,Runeterra,Voidborn,Tank,TOP,C,42.16,48.33%,1.88%,0.57%,2.03
2023,13.03,Corki,Bandle_City,Yordle,Marksman,MID,B,43.91,48.74%,0.86%,0.13%,2.27
2023,13.03,Darius,Noxus,Human,Fighter,TOP,God,77.52,49.37%,9.05%,21.28%,1.83
2023,13.03,Diana,Targon,Aspect,Fighter,JUNGLE,S,55.12,50.77%,5.13%,3.68%,2.5
2023,13.03,Diana,Targon,Aspect,Fighter,MID,B,48.03,50.74%,2.06%,3.68%,2.16
2023,13.03,Dr_ Mundo,Zaun,Human,Marksman,TOP,A,53.57,52.49%,2.84%,3.91%,1.91
2023,13.03,Draven,Noxus,Human,Fighter,ADC,A,49.12,49.66%,7.17%,21.51%,2.11
2023,13.03,Ekko,Zaun,Human,Assassin,JUNGLE,S,62.04,50.36%,6.42%,5.39%,2.72
2023,13.03,Ekko,Zaun,Human,Assassin,MID,B,47.56,49.83%,2.29%,5.39%,2.33
2023,13.03,Elise,Noxus,Magic_Human,Mage,JUNGLE,God,75.59,51.81%,6.64%,18.79%,2.82
2023,13.03,Evelynn,Runeterra,Demon,Assassin,JUNGLE,A,52.09,49.82%,4.23%,7.45%,2.91
2023,13.03,Ezreal,Demacia,Human,Marksman,ADC,God,70.56,48.74%,18.04%,3.24%,2.4
2023,13.03,Fiddlesticks,Spirit_Realm,Demon,Mage,JUNGLE,B,47.56,50.34%,3.45%,2.81%,2.72
2023,13.03,Fiddlesticks,Spirit_Realm,Demon,Mage,SUPPORT,D,31.72,48.11%,0.35%,2.81%,2
2023,13.03,Fiora,Demacia,Human,Fighter,TOP,God,67.08,50.66%,6.71%,16.02%,1.72
2023,13.03,Fizz,Bandle_City,Yordle,Assassin,MID,A,48.85,49.91%,2.96%,3.31%,2.44
2023,13.03,Galio,Demacia,Statue,Tank,MID,A,48.73,49.93%,1.94%,0.31%,2.68
2023,13.03,Galio,Demacia,Statue,Tank,SUPPORT,C,37.96,50.60%,0.37%,0.32%,2.31
2023,13.03,Gangplank,Bildgewater,Human,Fighter,TOP,God,75.66,50.29%,8.91%,13.15%,1.96
2023,13.03,Gangplank,Bildgewater,Human,Fighter,MID,B,46.91,49.87%,2.08%,13.15%,2.17
2023,13.03,Garen,Demacia,Human,Fighter,TOP,S,56.79,49.46%,5.27%,1.66%,2.03
2023,13.03,Gnar,Freljord,Yordle,Fighter,TOP,B,46.32,48.48%,3.27%,0.44%,1.85
2023,13.03,Gragas,Freljord,Human,Fighter,JUNGLE,A,49.13,51.01%,3.23%,1.24%,2.95
2023,13.03,Gragas,Freljord,Human,Fighter,TOP,B,45.90,48.71%,2.48%,1.24%,2.16
2023,13.03,Graves,Bildgewater,Human,Marksman,JUNGLE,B,46.78,47.18%,5.08%,2.04%,2.52
2023,13.03,Gwen,Camavor,Magic_Human,Fighter,TOP,B,47.75,50.28%,2.79%,0.80%,1.77
2023,13.03,Hecarim,Camavor,Wraith,Fighter,JUNGLE,B,46.80,48.09%,4.43%,4.82%,2.59
2023,13.03,Heimerdinger,Piltover,Yordle,Mage,MID,B,47.56,51.71%,0.63%,4.99%,2.04
2023,13.03,Heimerdinger,Piltover,Yordle,Mage,SUPPORT,B,45.55,51.63%,2.40%,4.99%,2.05
2023,13.03,Heimerdinger,Piltover,Yordle,Mage,TOP,C,37.75,49.59%,0.51%,4.91%,1.68
2023,13.03,Illaoi,Bildgewater,Magic_Human,Fighter,TOP,S,57.81,50.17%,5.60%,9.10%,1.42
2023,13.03,Irelia,Ionia,Human,Fighter,TOP,S,59.35,49.66%,5.52%,16.38%,1.65
2023,13.03,Irelia,Ionia,Human,Fighter,MID,A,49.57,49.97%,5.13%,16.38%,1.85
2023,13.03,Ivern,Ionia,Magic_Human,Support,JUNGLE,D,33.78,47.59%,1.16%,0.41%,3.22
2023,13.03,Ivern,Ionia,Magic_Human,Support,SUPPORT,D,23.89,43.51%,0.15%,0.35%,2.31
2023,13.03,Janna,Shurima,Spirit_God,Support,SUPPORT,A,52.73,50.95%,3.50%,0.96%,3.12
2023,13.03,Jarvan_IV,Demacia,Human,Tank,JUNGLE,God,80.27,53.30%,8.35%,1.88%,3.42
2023,13.03,Jax,Icathia,Unknown,Fighter,TOP,God,93.48,51.62%,11.05%,25.09%,1.73
2023,13.03,Jayce,Piltover,Human,Fighter,TOP,S,59.82,49.55%,6.24%,3.03%,1.83
2023,13.03,Jayce,Piltover,Human,Fighter,MID,A,50.75,52.09%,2.25%,3.03%,2.24
2023,13.03,Jhin,Ionia,Magic_Human,Marksman,ADC,God,80.69,51.65%,17.45%,3.76%,3.02
2023,13.03,Jinx,Zaun,Human,Marksman,ADC,B,47.04,50.17%,7.43%,0.62%,2.29
2023,13.03,Kai_Sa,Shurima,Void_Human,Marksman,ADC,God,74.47,50.42%,17.84%,3.15%,2.47
2023,13.03,Kalista,Camavor,Wraith,Marksman,ADC,D,29.07,47.85%,2.36%,0.60%,2.22
2023,13.03,Karma,Ionia,Magic_Human,Mage,SUPPORT,S,62.54,48.44%,8.35%,2.94%,2.73
2023,13.03,Karthus,Noxus,Undead,Mage,MID,B,45.27,49.71%,0.35%,1.42%,2.34
2023,13.03,Karthus,Noxus,Undead,Mage,ADC,C,37.93,52.96%,0.79%,1.42%,2.28
2023,13.03,Karthus,Noxus,Undead,Mage,JUNGLE,C,36.31,49.61%,1.60%,1.42%,2.53
2023,13.03,Kassadin,Shurima,Void_Human,Assassin,MID,A,50.55,48.90%,4.27%,22.96%,2.58
2023,13.03,Katarina,Noxus,Human,Assassin,MID,A,52.30,49.66%,6.50%,8.03%,2.38
2023,13.03,Kayle,Targon,Aspect,Fighter,TOP,A,52.22,51.47%,3.23%,0.77%,1.85
2023,13.03,Kayle,Targon,Aspect,Fighter,MID,B,45.99,50.39%,0.44%,0.77%,2.23
2023,13.03,Kayn,Noxus,Darkin,Fighter,JUNGLE,God,70.18,49.90%,8.69%,6.21%,2.4
2023,13.03,Kennen,Bandle_City,Yordle,Mage,MID,A,50.30,52.86%,0.21%,0.34%,2.35
2023,13.03,Kennen,Bandle_City,Yordle,Mage,TOP,C,40.43,48.94%,1.21%,0.38%,1.94
2023,13.03,Kha_Zix,Void,Voidborn,Assassin,JUNGLE,A,48.68,49.79%,4.29%,1.65%,2.5
2023,13.03,Kindred,Spirit_Realm,Spirit_God,Marksman,JUNGLE,B,44.26,48.32%,4.29%,4.63%,2.16
2023,13.03,Kled,Noxus,Yordle,Fighter,TOP,A,54.78,52.73%,2.42%,1.27%,2.36
2023,13.03,Kog_Maw,Void,Voidborn,Marksman,ADC,C,35.71,51.39%,1.63%,0.34%,2.22
2023,13.03,K_Sante,Shurima,Human,Fighter,TOP,B,45.23,45.44%,4.32%,8.29%,1.82
2023,13.03,LeBlanc,Runeterra,Magic_Human,Assassin,MID,B,45.83,46.99%,3.09%,3.79%,2.81
2023,13.03,Lee Sin,Ionia,Magic_Human,Fighter,JUNGLE,God,88.46,49.14%,12.66%,4.92%,2.72
2023,13.03,Leona,Targon,Aspect,Tank,SUPPORT,A,50.03,49.62%,4.49%,3.72%,2.33
2023,13.03,Lillia,Ionia,Fae,Fighter,JUNGLE,B,47.89,51.54%,2.80%,1.38%,2.87
2023,13.03,Lillia,Ionia,Fae,Fighter,TOP,C,41.14,50.62%,0.36%,1.43%,2.02
2023,13.03,Lissandra,Freljord,Ice_Human,Mage,MID,B,48.04,49.38%,2.95%,0.87%,2.48
2023,13.03,Lucian,Demacia,Human,Marksman,ADC,B,47.29,49.12%,8.51%,2.87%,2.26
2023,13.03,Lulu,Bandle_City,Yordle,Support,SUPPORT,God,70.18,49.39%,9.10%,8.76%,3
2023,13.03,Lux,Demacia,Magic_Human,Mage,SUPPORT,God,90.45,50.42%,14.10%,11.54%,2.49
2023,13.03,Lux,Demacia,Magic_Human,Mage,MID,S,56.84,51.99%,4.42%,11.54%,3.02
2023,13.03,Malphite,Ixtal,Elemental_Golem,Tank,TOP,S,56.14,50.99%,3.65%,2.51%,2.39
2023,13.03,Malphite,Ixtal,Elemental_Golem,Tank,MID,B,47.62,50.55%,0.64%,2.63%,2.5
2023,13.03,Malphite,Ixtal,Elemental_Golem,Tank,SUPPORT,D,31.33,47.25%,0.79%,2.63%,1.96
2023,13.03,Malzahar,Shurima,Void_Human,Mage,MID,B,48.29,49.89%,3.13%,3.35%,2.28
2023,13.03,Maokai,Blessed_Isles,Treant,Tank,JUNGLE,God,96.36,52.96%,8.65%,30.35%,2.92
2023,13.03,Maokai,Blessed_Isles,Treant,Tank,SUPPORT,A,50.91,52.46%,2.42%,30.35%,2.2
2023,13.03,Master Yi,Ionia,Magic_Human,Assassin,JUNGLE,S,61.60,49.06%,6.64%,15.43%,2.03
2023,13.03,Miss_Fortune,Bildgewater,Human,Marksman,ADC,A,50.40,50.19%,8.81%,2.03%,2.23
2023,13.03,Miss_Fortune,Bildgewater,Human,Marksman,SUPPORT,D,28.08,44.89%,1.08%,2.03%,2.01
2023,13.03,Mordekaiser,Runeterra,Revenant,Fighter,TOP,God,68.62,51.79%,6.39%,13.07%,1.92
2023,13.03,Mordekaiser,Runeterra,Revenant,Fighter,JUNGLE,C,39.68,50.45%,1.90%,13.07%,2.31
2023,13.03,Morgana,Targon,Aspect,Mage,SUPPORT,God,70.52,50.58%,7.11%,26.40%,2.48
2023,13.03,Nami,Targon,Marai,Support,SUPPORT,God,69.90,50.22%,8.99%,2.98%,3.14
2023,13.03,Nasus,Shurima,God_Warrior,Fighter,TOP,S,57.88,51.08%,4.65%,4.17%,1.95
2023,13.03,Nasus,Shurima,God_Warrior,Fighter,MID,B,48.46,51.60%,0.46%,4.17%,2.34
2023,13.03,Nautilus,Bildgewater,Revenant,Tank,SUPPORT,God,71.31,50.96%,9.52%,9.06%,2.35
2023,13.03,Neeko,Ixtal,Shapeshifter,Mage,MID,A,49.71,51.78%,1.19%,0.47%,2.39
2023,13.03,Neeko,Ixtal,Shapeshifter,Mage,TOP,C,40.65,50.71%,0.20%,0.51%,2
2023,13.03,Neeko,Ixtal,Shapeshifter,Mage,SUPPORT,D,34.63,49.26%,0.63%,0.51%,1.97
2023,13.03,Nidalee,Ixtal,Shapeshifter,Assassin,JUNGLE,B,44.32,47.65%,3.93%,1.69%,2.82
2023,13.03,Nilah,Bildgewater,Human,Marksman,ADC,C,42.12,53.24%,2.47%,4.04%,2.19
2023,13.03,Nocturne,Spirit_Realm,Demon,Assassin,JUNGLE,A,50.00,52.02%,3.37%,1.99%,2.58
2023,13.03,Nunu,Freljord,Ice_Human,Tank,JUNGLE,A,52.48,50.02%,4.72%,1.70%,2.73
2023,13.03,Olaf,Freljord,Ice_Human,Fighter,TOP,S,55.26,52.53%,3.38%,3.01%,1.87
2023,13.03,Olaf,Freljord,Ice_Human,Fighter,JUNGLE,D,27.31,48.65%,0.46%,2.87%,2.23
2023,13.03,Orianna,Piltover,Techmaturgical_Golem,Mage,MID,B,48.20,49.30%,2.11%,0.16%,2.75
2023,13.03,Ornn,Freljord,Spirit_God,Tank,TOP,S,57.36,51.58%,3.60%,0.52%,2.47
2023,13.03,Pantheon,Targon,Aspect,Fighter,MID,A,51.27,52.10%,2.24%,1.96%,2.37
2023,13.03,Pantheon,Targon,Aspect,Fighter,TOP,A,49.21,50.73%,2.41%,1.96%,2.08
2023,13.03,Pantheon,Targon,Aspect,Fighter,SUPPORT,C,41.54,50.71%,1.89%,1.96%,1.98
2023,13.03,Poppy,Bandle_City,Yordle,Tank,TOP,C,41.48,48.91%,1.40%,0.63%,2.01
2023,13.03,Poppy,Bandle_City,Yordle,Tank,JUNGLE,D,35.15,49.79%,1.20%,0.63%,2.59
2023,13.03,Pyke,Bildgewater,Revenant,Support,SUPPORT,S,63.22,49.52%,7.87%,12.81%,2.19
2023,13.03,Qiyana,Ixtal,Magic_Human,Assassin,MID,B,43.98,48.26%,2.43%,0.76%,2.09
2023,13.03,Qiyana,Ixtal,Magic_Human,Assassin,JUNGLE,D,10.55,41.71%,0.29%,0.76%,2.1
2023,13.03,Quinn,Demacia,Human,Marksman,MID,B,45.43,50.21%,0.16%,0.60%,2.23
2023,13.03,Quinn,Demacia,Human,Marksman,TOP,B,44.07,50.75%,1.35%,0.60%,1.87
2023,13.03,Rakan,Ionia,Vastayan,Support,SUPPORT,S,66.82,53.19%,6.77%,0.61%,2.99
2023,13.03,Rammus,Shurima,Unknown,Tank,JUNGLE,A,51.61,52.04%,2.81%,6.66%,3.18
2023,13.03,Rek_Sai,Runeterra,Xer_Sai,Fighter,JUNGLE,D,31.75,48.29%,1.46%,0.62%,2.37
2023,13.03,Rell,Noxus,Magic_Human,Tank,SUPPORT,A,48.76,53.32%,1.86%,0.41%,2.49
2023,13.03,Renata_Glasc,Zaun,Magic_Human,Support,SUPPORT,B,46.85,50.31%,2.73%,1.21%,2.68
2023,13.03,Renekton,Shurima,God_Warrior,Fighter,TOP,A,52.05,48.72%,4.71%,2.51%,1.79
2023,13.03,Renekton,Shurima,God_Warrior,Fighter,MID,B,44.25,49.58%,0.70%,2.51%,2.06
2023,13.03,Rengar,Ixtal,Kiilash,Assassin,JUNGLE,C,42.92,47.74%,4.05%,7.09%,2.24
2023,13.03,Rengar,Ixtal,Kiilash,Assassin,TOP,C,41.72,49.06%,1.36%,7.09%,1.95
2023,13.03,Riven,Noxus,Human,Fighter,TOP,A,50.31,49.19%,3.92%,1.23%,1.87
2023,13.03,Rumble,Bandle_City,Yordle,Fighter,MID,A,50.18,51.56%,1.07%,0.48%,2.61
2023,13.03,Rumble,Bandle_City,Yordle,Fighter,TOP,C,39.98,48.41%,1.08%,0.48%,2.13
2023,13.03,Ryze,Runeterra,Magic_Human,Mage,MID,B,46.08,48.18%,3.35%,1.11%,2.37
2023,13.03,Ryze,Runeterra,Magic_Human,Mage,TOP,C,41.75,50.55%,0.51%,1.11%,2.05
2023,13.03,Samira,Noxus,Human,Marksman,ADC,God,72.44,52.16%,11.25%,30.07%,2.34
2023,13.03,Sejuani,Freljord,Ice_Human,Tank,JUNGLE,S,58.30,50.87%,4.97%,1.29%,3.23
2023,13.03,Sejuani,Freljord,Ice_Human,Tank,TOP,B,44.36,50.53%,0.65%,1.29%,2.42
2023,13.03,Senna,Demacia,Wraith,Marksman,SUPPORT,A,49.24,48.82%,4.59%,1.20%,2.49
2023,13.03,Seraphine,Piltover,Human,Mage,SUPPORT,A,48.66,49.01%,4.32%,1.23%,2.48
2023,13.03,Seraphine,Piltover,Human,Mage,ADC,C,42.63,52.85%,0.95%,1.23%,2.93
2023,13.03,Sett,Ionia,Vastayan,Fighter,TOP,S,65.79,50.42%,7.42%,4.33%,1.74
2023,13.03,Shaco,Runeterra,Spirit,Assassin,JUNGLE,S,58.83,48.82%,5.69%,14.87%,2.7
2023,13.03,Shaco,Runeterra,Spirit,Assassin,SUPPORT,C,38.85,49.60%,1.00%,14.87%,2.34
2023,13.03,Shen,Ionia,Magic_Human,Tank,TOP,S,64.06,52.14%,4.23%,0.95%,3.02
2023,13.03,Shyvana,Demacia,Dragon,Fighter,TOP,C,40.60,50.55%,0.22%,0.33%,2.04
2023,13.03,Shyvana,Demacia,Dragon,Fighter,JUNGLE,D,34.08,49.28%,1.37%,0.28%,2.47
2023,13.03,Singed,Zaun,Magic_Human,Tank,MID,A,54.72,54.08%,0.37%,0.50%,2.88
2023,13.03,Singed,Zaun,Magic_Human,Tank,TOP,A,49.23,52.01%,1.79%,0.57%,2.04
2023,13.03,Sion,Noxus,Revenant,Tank,TOP,S,59.46,51.64%,5.19%,1.18%,1.82
2023,13.03,Sivir,Shurima,Human,Marksman,ADC,B,46.19,50.71%,5.95%,0.83%,2.48
2023,13.03,Skarner,Shurima,Brackern,Fighter,TOP,C,37.61,48.64%,0.18%,0.14%,2.2
2023,13.03,Skarner,Shurima,Brackern,Fighter,JUNGLE,C,37.50,51.63%,0.70%,0.14%,2.69
2023,13.03,Sona,Ionia,Magic_Human,Support,SUPPORT,S,56.26,52.60%,3.81%,0.31%,3.02
2023,13.03,Soraka,Celestial_Realm,Celestial,Support,SUPPORT,S,56.08,50.93%,5.05%,1.95%,2.75
2023,13.03,Swain,Noxus,Magic_Human,Mage,MID,A,53.46,52.72%,1.67%,3.50%,2.77
2023,13.03,Swain,Noxus,Magic_Human,Mage,SUPPORT,A,50.64,51.31%,3.58%,3.50%,2.42
2023,13.03,Sylas,Demacia,Magic_Human,Mage,JUNGLE,God,73.99,49.44%,8.14%,19.85%,2.47
2023,13.03,Sylas,Demacia,Magic_Human,Mage,MID,A,53.77,50.04%,6.86%,19.85%,2.2
2023,13.03,Syndra,Ionia,Magic_Human,Mage,MID,A,49.73,49.32%,5.30%,2.67%,2.29
2023,13.03,Tahm Kench,Bildgewater,Demon,Support,TOP,B,46.88,49.89%,1.71%,0.70%,2.41
2023,13.03,Tahm Kench,Bildgewater,Demon,Support,SUPPORT,D,33.79,48.29%,0.52%,0.76%,2.25
2023,13.03,Taliyah,Shurima,Magic_Human,Mage,MID,B,48.45,51.03%,1.24%,0.52%,2.37
2023,13.03,Taliyah,Shurima,Magic_Human,Mage,JUNGLE,D,30.66,48.59%,0.89%,0.52%,2.51
2023,13.03,Talon,Noxus,Human,Assassin,MID,B,47.11,49.43%,3.08%,1.09%,2.21
2023,13.03,Talon,Noxus,Human,Assassin,JUNGLE,D,25.59,46.46%,1.01%,1.09%,2.34
2023,13.03,Taric,Targon,Magic_Human,Support,SUPPORT,B,43.87,50.68%,1.54%,0.32%,2.73
2023,13.03,Teemo,Bandle_City,Yordle,Marksman,TOP,A,51.18,49.51%,3.90%,6.08%,1.72
2023,13.03,Thresh,Blessed_Isles,Wraith,Support,SUPPORT,S,65.46,49.08%,9.25%,2.13%,2.56
2023,13.03,Tristana,Bandle_City,Yordle,Marksman,ADC,A,51.90,51.22%,7.93%,4.24%,2.35
2023,13.03,Tristana,Bandle_City,Yordle,Marksman,MID,A,50.70,52.18%,2.36%,4.24%,2.17
2023,13.03,Trundle,Freljord,Troll,Fighter,JUNGLE,C,35.64,49.31%,1.51%,0.82%,2.61
2023,13.03,Trundle,Freljord,Troll,Fighter,TOP,D,33.09,47.65%,0.44%,0.84%,1.6
2023,13.03,Tryndamere,Freljord,Ice_Human,Fighter,MID,A,48.59,52.12%,0.43%,2.39%,2.18
2023,13.03,Tryndamere,Freljord,Ice_Human,Fighter,TOP,B,46.61,50.16%,2.43%,2.39%,1.8
2023,13.03,Twisted Fate,Bildgewater,Magic_Human,Mage,MID,B,45.39,48.51%,2.10%,0.16%,2.4
2023,13.03,Twitch,Zaun,Rat,Marksman,ADC,B,48.55,51.71%,5.32%,13.61%,2.43
2023,13.03,Twitch,Zaun,Rat,Marksman,SUPPORT,B,45.83,49.13%,3.47%,13.61%,2.09
2023,13.03,Udyr,Freljord,Magic_Human,Fighter,JUNGLE,S,63.70,52.12%,5.35%,16.55%,2.63
2023,13.03,Udyr,Freljord,Magic_Human,Fighter,TOP,C,43.56,50.86%,0.92%,16.55%,1.89
2023,13.03,Urgot,Zaun,Cyborg,Fighter,TOP,B,48.32,49.98%,2.85%,1.14%,1.92
2023,13.03,Varus,Ionia,Darkin,Marksman,ADC,S,55.03,49.61%,10.75%,3.39%,2.39
2023,13.03,Vayne,Demacia,Human,Marksman,TOP,C,39.22,49.65%,1.02%,4.10%,1.59
2023,13.03,Vayne,Demacia,Human,Marksman,ADC,C,36.41,48.86%,4.79%,4.10%,2.04
2023,13.03,Veigar,Bandle_City,Yordle,Mage,MID,B,45.25,48.14%,3.28%,1.90%,2.2
2023,13.03,Veigar,Bandle_City,Yordle,Mage,SUPPORT,D,28.76,46.41%,0.56%,2.29%,1.91
2023,13.03,Veigar,Bandle_City,Yordle,Mage,ADC,D,28.56,49.36%,0.52%,2.09%,2.25
2023,13.03,Vel_Koz,Void,Voidborn,Mage,MID,B,47.18,49.84%,0.86%,0.51%,2.61
2023,13.03,Vel_Koz,Void,Voidborn,Mage,SUPPORT,B,46.83,52.65%,1.97%,0.48%,2.28
2023,13.03,Vex,Bandle_City,Yordle,Mage,MID,A,50.53,50.56%,3.60%,4.37%,2.42
2023,13.03,Vi,Zaun,Human,Fighter,JUNGLE,S,64.92,51.47%,6.96%,2.55%,2.52
2023,13.03,Viego,Camavor,Wraith,Assassin,JUNGLE,A,51.85,48.41%,5.79%,2.06%,2.37
2023,13.03,Viktor,Piltover,Cyborg,Mage,MID,A,51.61,50.53%,5.14%,2.44%,2.32
2023,13.03,Vladimir,Camavor,Magic_Human,Mage,MID,A,48.97,49.88%,3.14%,3.99%,2.43
2023,13.03,Vladimir,Camavor,Magic_Human,Mage,TOP,C,40.10,48.60%,1.00%,3.99%,2.11
2023,13.03,Volibear,Freljord,Spirit_God,Fighter,TOP,C,39.57,48.03%,1.75%,1.01%,1.77
2023,13.03,Volibear,Freljord,Spirit_God,Fighter,JUNGLE,C,38.95,50.53%,1.69%,1.01%,2.57
2023,13.03,Warwick,Zaun,Human,Fighter,JUNGLE,A,49.11,49.98%,4.37%,6.55%,2.12
2023,13.03,Warwick,Zaun,Human,Fighter,TOP,B,45.53,50.46%,1.92%,6.55%,1.77
2023,13.03,Wukong,Ionia,Shimon,Fighter,JUNGLE,S,60.27,51.74%,5.49%,2.73%,2.76
2023,13.03,Wukong,Ionia,Shimon,Fighter,TOP,B,43.94,50.38%,1.15%,2.73%,2.07
2023,13.03,Xayah,Ionia,Vastayan,Marksman,ADC,S,66.40,52.45%,12.27%,3.51%,2.52
2023,13.03,Xerath,Shurima,God_Warrior,Mage,SUPPORT,A,49.66,50.38%,3.64%,2.88%,2.57
2023,13.03,Xerath,Shurima,God_Warrior,Mage,MID,B,47.92,48.41%,1.16%,2.88%,3.24
2023,13.03,Xin Zhao,Demacia,Human,Fighter,JUNGLE,C,38.01,50.16%,2.11%,0.26%,2.25
2023,13.03,Yasuo,Ionia,Magic_Human,Fighter,MID,A,52.95,48.36%,10.06%,17.38%,1.72
2023,13.03,Yasuo,Ionia,Magic_Human,Fighter,TOP,C,43.49,47.75%,2.84%,17.38%,1.47
2023,13.03,Yasuo,Ionia,Magic_Human,Fighter,ADC,D,31.42,50.16%,1.46%,17.38%,1.97
2023,13.03,Yone,Ionia,Magic_Human,Assassin,MID,A,51.70,49.85%,7.25%,9.29%,1.94
2023,13.03,Yone,Ionia,Magic_Human,Assassin,TOP,A,51.18,48.99%,4.25%,9.29%,1.64
2023,13.03,Yorick,Blessed_Isles,Magic_Human,Fighter,TOP,A,52.00,51.49%,3.50%,3.45%,1.57
2023,13.03,Yuumi,Bandle_City,Cat,Support,SUPPORT,B,43.74,42.82%,4.36%,7.72%,3.64
2023,13.03,Zac,Zaun,Ooze_Golem,Tank,JUNGLE,S,60.53,50.51%,4.66%,15.10%,3.36
2023,13.03,Zac,Zaun,Ooze_Golem,Tank,TOP,B,47.35,50.71%,0.90%,15.10%,2.61
2023,13.03,Zed,Ionia,Magic_Human,Assassin,MID,S,58.10,49.45%,8.83%,32.82%,2.29
2023,13.03,Zed,Ionia,Magic_Human,Assassin,JUNGLE,D,35.04,46.49%,2.07%,32.82%,2.32
2023,13.03,Zeri,Zaun,Magic_Human,Marksman,ADC,A,51.14,50.56%,7.86%,2.94%,2.52
2023,13.03,Ziggs,Bandle_City,Yordle,Mage,MID,B,46.79,49.66%,1.43%,0.26%,2.45
2023,13.03,Ziggs,Bandle_City,Yordle,Mage,ADC,C,37.38,51.76%,0.89%,0.26%,2.58
2023,13.03,Ziggs,Bandle_City,Yordle,Mage,SUPPORT,D,33.92,49.27%,0.33%,0.28%,2.03
2023,13.03,Zilean,Icathia,Magic_Human,Support,MID,A,51.20,50.39%,0.33%,1.05%,3.47
2023,13.03,Zilean,Icathia,Magic_Human,Support,SUPPORT,B,47.29,50.49%,2.20%,1.06%,3.05
2023,13.03,Zoe,Targon,Aspect,Mage,MID,A,50.38,50.20%,3.17%,1.68%,2.65
2023,13.03,Zoe,Targon,Aspect,Mage,SUPPORT,D,30.46,47.10%,0.38%,1.62%,2.12
